"sec","date","open","high","low","close","volume","adjusted"
"4332",2017-03-22,139.850006,141.600006,139.759995,141.419998,25860200,136.6035
"4333",2017-03-23,141.259995,141.580002,140.610001,140.919998,20346300,136.120514
"4334",2017-03-24,141.5,141.740005,140.350006,140.639999,22395600,135.850052
"4335",2017-03-27,139.389999,141.220001,138.619995,140.880005,23575100,136.081879
"4336",2017-03-28,140.910004,144.039993,140.619995,143.800003,33374800,138.902451
"4337",2017-03-29,143.679993,144.490005,143.190002,144.119995,29190000,139.211563
"4338",2017-03-30,144.190002,144.5,143.5,143.929993,21207300,139.028015
"4339",2017-03-31,143.720001,144.270004,143.009995,143.660004,19661700,138.767197
"4340",2017-04-03,143.710007,144.119995,143.050003,143.699997,19985700,138.805832
"4341",2017-04-04,143.25,144.889999,143.169998,144.770004,19891400,139.839371
"4342",2017-04-05,144.220001,145.460007,143.809998,144.020004,27717900,139.11496
"4343",2017-04-06,144.289993,144.520004,143.449997,143.660004,21149000,138.767197
"4344",2017-04-07,143.729996,144.179993,143.270004,143.339996,16672200,138.458099
"4345",2017-04-10,143.600006,143.880005,142.899994,143.169998,18933400,138.2939
"4346",2017-04-11,142.940002,143.350006,140.059998,141.630005,30379400,136.806366
"4347",2017-04-12,141.600006,142.149994,141.009995,141.800003,20350000,136.970566
"4348",2017-04-13,141.910004,142.380005,141.050003,141.050003,17822900,136.246109
"4349",2017-04-17,141.479996,141.880005,140.869995,141.830002,16582100,136.999512
"4350",2017-04-18,141.410004,142.039993,141.110001,141.199997,14697500,136.391006
"4351",2017-04-19,141.880005,142,140.449997,140.679993,17328400,135.888687
"4352",2017-04-20,141.220001,142.919998,141.160004,142.440002,23319600,137.588776
"4353",2017-04-21,142.440002,142.679993,141.850006,142.270004,17320900,137.424545
"4354",2017-04-24,143.5,143.949997,143.179993,143.639999,17134300,138.747894
"4355",2017-04-25,143.910004,144.899994,143.869995,144.529999,18871500,139.60759
"4356",2017-04-26,144.470001,144.600006,143.380005,143.679993,20041200,138.78653
"4357",2017-04-27,143.919998,144.160004,143.309998,143.789993,14246300,138.892776
"4358",2017-04-28,144.089996,144.300003,143.270004,143.649994,20860400,138.757538
"4359",2017-05-01,145.100006,147.199997,144.960007,146.580002,33602900,141.587769
"4360",2017-05-02,147.539993,148.089996,146.839996,147.509995,45352200,142.486099
"4361",2017-05-03,145.589996,147.490005,144.270004,147.059998,45697000,142.051422
"4362",2017-05-04,146.520004,147.139999,145.809998,146.529999,23371900,141.539459
"4363",2017-05-05,146.759995,148.979996,146.759995,148.960007,27327700,143.886719
"4364",2017-05-08,149.029999,153.699997,149.029999,153.009995,48752400,147.798767
"4365",2017-05-09,153.869995,154.880005,153.449997,153.990005,39130400,148.745392
"4366",2017-05-10,153.630005,153.940002,152.110001,153.259995,25805700,148.040237
"4367",2017-05-11,152.449997,154.070007,152.309998,153.949997,27255100,149.320557
"4368",2017-05-12,154.699997,156.419998,154.669998,156.100006,32527000,151.40593
"4369",2017-05-15,156.009995,156.649994,155.050003,155.699997,26009700,151.017929
"4370",2017-05-16,155.940002,156.059998,154.720001,155.470001,20048500,150.79483
"4371",2017-05-17,153.600006,154.570007,149.710007,150.25,50767700,145.731827
"4372",2017-05-18,151.270004,153.339996,151.130005,152.539993,33568200,147.952927
"4373",2017-05-19,153.380005,153.979996,152.630005,153.059998,26960800,148.457306
"4374",2017-05-22,154,154.580002,152.910004,153.990005,22966400,149.35936
"4375",2017-05-23,154.899994,154.899994,153.309998,153.800003,19918900,149.175079
"4376",2017-05-24,153.839996,154.169998,152.669998,153.339996,19178000,148.728882
"4377",2017-05-25,153.729996,154.350006,153.029999,153.869995,19235600,149.24295
"4378",2017-05-26,154,154.240005,153.309998,153.610001,21927600,148.990768
"4379",2017-05-30,153.419998,154.429993,153.330002,153.669998,20126900,149.048965
"4380",2017-05-31,153.970001,154.169998,152.380005,152.759995,24451200,148.166336
"4381",2017-06-01,153.169998,153.330002,152.220001,153.179993,16404100,148.573685
"4382",2017-06-02,153.580002,155.449997,152.889999,155.449997,27770700,150.775436
"4383",2017-06-05,154.339996,154.449997,153.460007,153.929993,25331700,149.301117
"4384",2017-06-06,153.899994,155.809998,153.779999,154.449997,26624900,149.805511
"4385",2017-06-07,155.020004,155.979996,154.479996,155.369995,21069600,150.697861
"4386",2017-06-08,155.25,155.539993,154.399994,154.990005,21250800,150.329269
"4387",2017-06-09,155.190002,155.190002,146.020004,148.979996,64882700,144.5
"4388",2017-06-12,145.740005,146.089996,142.509995,145.419998,72307300,141.047043
"4389",2017-06-13,147.160004,147.449997,145.149994,146.589996,34165400,142.181839
"4390",2017-06-14,147.5,147.5,143.839996,145.160004,31531200,140.794876
"4391",2017-06-15,143.320007,144.479996,142.210007,144.289993,32165400,139.951019
"4392",2017-06-16,143.779999,144.5,142.199997,142.270004,50361100,137.991791
"4393",2017-06-19,143.660004,146.740005,143.660004,146.339996,32541400,141.939392
"4394",2017-06-20,146.869995,146.869995,144.940002,145.009995,24900100,140.649384
"4395",2017-06-21,145.520004,146.070007,144.610001,145.869995,21265800,141.483521
"4396",2017-06-22,145.770004,146.699997,145.119995,145.630005,19106300,141.250763
"4397",2017-06-23,145.130005,147.160004,145.110001,146.279999,35439400,141.88121
"4398",2017-06-26,147.169998,148.279999,145.380005,145.820007,25692400,141.435043
"4399",2017-06-27,145.009995,146.160004,143.619995,143.729996,24761900,139.407867
"4400",2017-06-28,144.490005,146.110001,143.160004,145.830002,22082400,141.444717
"4401",2017-06-29,144.710007,145.130005,142.279999,143.679993,31499400,139.35936
"4402",2017-06-30,144.449997,144.960007,143.779999,144.020004,23024100,139.689148
"4403",2017-07-03,144.880005,145.300003,143.100006,143.5,14277800,139.184799
"4404",2017-07-05,143.690002,144.789993,142.720001,144.089996,21569600,139.75705
"4405",2017-07-06,143.020004,143.5,142.410004,142.729996,24128800,138.437958
"4406",2017-07-07,142.899994,144.75,142.899994,144.179993,19201700,139.84433
"4407",2017-07-10,144.110001,145.949997,143.369995,145.059998,21090600,140.697891
"4408",2017-07-11,144.729996,145.850006,144.380005,145.529999,19781800,141.153748
"4409",2017-07-12,145.869995,146.179993,144.820007,145.740005,24884500,141.357452
"4410",2017-07-13,145.5,148.490005,145.440002,147.770004,25199400,143.32637
"4411",2017-07-14,147.970001,149.330002,147.330002,149.039993,20132100,144.558197
"4412",2017-07-17,148.820007,150.899994,148.570007,149.559998,23793500,145.062561
"4413",2017-07-18,149.199997,150.130005,148.669998,150.080002,17868800,145.566925
"4414",2017-07-19,150.479996,151.419998,149.949997,151.020004,20923000,146.478683
"4415",2017-07-20,151.5,151.740005,150.190002,150.339996,17243700,145.819077
"4416",2017-07-21,149.990005,150.440002,148.880005,150.270004,26252600,145.751236
"4417",2017-07-24,150.580002,152.440002,149.899994,152.089996,21493200,147.516495
"4418",2017-07-25,151.800003,153.839996,151.800003,152.740005,18853900,148.146942
"4419",2017-07-26,153.350006,153.929993,153.059998,153.460007,15781000,148.845306
"4420",2017-07-27,153.75,153.990005,147.300003,150.559998,32476300,146.032501
"4421",2017-07-28,149.889999,150.229996,149.190002,149.5,17213700,145.004379
"4422",2017-07-31,149.899994,150.330002,148.130005,148.729996,19845900,144.257507
"4423",2017-08-01,149.100006,150.220001,148.410004,150.050003,35368600,145.537842
"4424",2017-08-02,159.279999,159.75,156.160004,157.139999,69936800,152.414627
"4425",2017-08-03,157.050003,157.210007,155.020004,155.570007,27097300,150.89183
"4426",2017-08-04,156.070007,157.399994,155.690002,156.389999,20559900,151.68718
"4427",2017-08-07,157.059998,158.919998,156.669998,158.809998,21870300,154.034393
"4428",2017-08-08,158.600006,161.830002,158.270004,160.080002,36205900,155.266205
"4429",2017-08-09,159.259995,161.270004,159.110001,161.059998,26131500,156.216736
"4430",2017-08-10,159.899994,160,154.630005,155.320007,40804300,151.240952
"4431",2017-08-11,156.600006,158.570007,156.070007,157.479996,26257100,153.344223
"4432",2017-08-14,159.320007,160.210007,158.75,159.850006,22122700,155.651978
"4433",2017-08-15,160.660004,162.199997,160.139999,161.600006,29465500,157.356033
"4434",2017-08-16,161.940002,162.509995,160.149994,160.949997,27671600,156.723083
"4435",2017-08-17,160.520004,160.710007,157.839996,157.860001,27940600,153.714249
"4436",2017-08-18,157.860001,159.5,156.720001,157.5,27428100,153.363708
"4437",2017-08-21,157.5,157.889999,155.110001,157.210007,26368500,153.081329
"4438",2017-08-22,158.229996,160,158.020004,159.779999,21604600,155.583832
"4439",2017-08-23,159.070007,160.470001,158.880005,159.979996,19399100,155.778564
"4440",2017-08-24,160.429993,160.740005,158.550003,159.270004,19818900,155.087204
"4441",2017-08-25,159.649994,160.559998,159.270004,159.860001,25480100,155.661713
"4442",2017-08-28,160.139999,162,159.929993,161.470001,25966000,157.229446
"4443",2017-08-29,160.100006,163.119995,160,162.910004,29516900,158.631622
"4444",2017-08-30,163.800003,163.889999,162.610001,163.350006,27269600,159.060074
"4445",2017-08-31,163.639999,164.520004,163.479996,164,26785100,159.692978
"4446",2017-09-01,164.800003,164.940002,163.630005,164.050003,16591100,159.741684
"4447",2017-09-05,163.75,164.25,160.559998,162.080002,29468500,157.823425
"4448",2017-09-06,162.710007,162.990005,160.520004,161.910004,21651700,157.657867
"4449",2017-09-07,162.089996,162.240005,160.360001,161.259995,21928500,157.024948
"4450",2017-09-08,160.860001,161.149994,158.529999,158.630005,28611500,154.46402
"4451",2017-09-11,160.5,162.050003,159.889999,161.5,31580800,157.258652
"4452",2017-09-12,162.610001,163.960007,158.770004,160.860001,71714000,156.635468
"4453",2017-09-13,159.869995,159.960007,157.910004,159.649994,44907400,155.45723
"4454",2017-09-14,158.990005,159.399994,158.089996,158.279999,23760700,154.123199
"4455",2017-09-15,158.470001,160.970001,158,159.880005,49114600,155.681183
"4456",2017-09-18,160.110001,160.5,158,158.669998,28269400,154.502975
"4457",2017-09-19,159.509995,159.770004,158.440002,158.729996,20810600,154.561386
"4458",2017-09-20,157.899994,158.259995,153.830002,156.070007,52951400,151.971283
"4459",2017-09-21,155.800003,155.800003,152.75,153.389999,37511700,149.361633
"4460",2017-09-22,151.539993,152.270004,150.559998,151.889999,46645400,147.901031
"4461",2017-09-25,149.990005,151.830002,149.160004,150.550003,44387300,146.596222
"4462",2017-09-26,151.779999,153.919998,151.690002,153.139999,36660000,149.118195
"4463",2017-09-27,153.800003,154.720001,153.539993,154.229996,25504200,150.179565
"4464",2017-09-28,153.889999,154.279999,152.699997,153.279999,22005500,149.254517
"4465",2017-09-29,153.210007,154.130005,152,154.119995,26299800,150.072464
"4466",2017-10-02,154.259995,154.449997,152.720001,153.809998,18698800,149.770599
"4467",2017-10-03,154.009995,155.089996,153.910004,154.479996,16230300,150.422989
"4468",2017-10-04,153.630005,153.860001,152.460007,153.479996,20163800,149.449265
"4469",2017-10-05,154.179993,155.440002,154.050003,155.389999,21283800,151.309082
"4470",2017-10-06,154.970001,155.490005,154.559998,155.300003,17407600,151.221481
"4471",2017-10-09,155.809998,156.729996,155.490005,155.839996,16262900,151.747284
"4472",2017-10-10,156.059998,158,155.100006,155.899994,15617000,151.80571
"4473",2017-10-11,155.970001,156.979996,155.75,156.550003,16905600,152.438675
"4474",2017-10-12,156.350006,157.369995,155.729996,156,16125100,151.903107
"4475",2017-10-13,156.729996,157.279999,156.410004,156.990005,16394200,152.867111
"4476",2017-10-16,157.899994,160,157.649994,159.880005,24121500,155.681183
"4477",2017-10-17,159.779999,160.869995,159.229996,160.470001,18997300,156.255707
"4478",2017-10-18,160.419998,160.710007,159.600006,159.759995,16374200,155.564346
"4479",2017-10-19,156.75,157.080002,155.020004,155.979996,42584200,151.883606
"4480",2017-10-20,156.610001,157.75,155.960007,156.25,23974100,152.146515
"4481",2017-10-23,156.889999,157.690002,155.5,156.169998,21984300,152.068604
"4482",2017-10-24,156.289993,157.419998,156.199997,157.100006,17757200,152.974213
"4483",2017-10-25,156.910004,157.550003,155.270004,156.410004,21207100,152.302322
"4484",2017-10-26,157.229996,157.830002,156.779999,157.410004,17000500,153.276062
"4485",2017-10-27,159.289993,163.600006,158.699997,163.050003,44454200,158.767929
"4486",2017-10-30,163.889999,168.070007,163.720001,166.720001,44700800,162.341568
"4487",2017-10-31,167.899994,169.649994,166.940002,169.039993,36046800,164.600632
"4488",2017-11-01,169.869995,169.940002,165.610001,166.889999,33637800,162.507095
"4489",2017-11-02,166.600006,168.5,165.279999,168.110001,41393400,163.695053
"4490",2017-11-03,174,174.259995,171.119995,172.5,59398600,167.969772
"4491",2017-11-06,172.369995,174.990005,171.720001,174.25,34319500,169.673798
"4492",2017-11-07,173.910004,175.25,173.600006,174.809998,24361500,170.219101
"4493",2017-11-08,174.660004,176.240005,174.330002,176.240005,24409500,171.611557
"4494",2017-11-09,175.110001,176.100006,173.139999,175.880005,29482600,171.260986
"4495",2017-11-10,175.110001,175.380005,174.270004,174.669998,25145500,170.694199
"4496",2017-11-13,173.5,174.5,173.399994,173.970001,16982100,170.010132
"4497",2017-11-14,173.039993,173.479996,171.179993,171.339996,24782500,167.439987
"4498",2017-11-15,169.970001,170.320007,168.380005,169.080002,29158100,165.23143
"4499",2017-11-16,171.179993,171.869995,170.300003,171.100006,23637500,167.205475
"4500",2017-11-17,171.039993,171.389999,169.639999,170.149994,21899500,166.277084
"4501",2017-11-20,170.289993,170.559998,169.559998,169.979996,16262400,166.110947
"4502",2017-11-21,170.779999,173.699997,170.779999,173.139999,25131300,169.19902
"4503",2017-11-22,173.360001,175,173.050003,174.960007,25588900,170.977585
"4504",2017-11-24,175.100006,175.5,174.649994,174.970001,14026700,170.987366
"4505",2017-11-27,175.050003,175.080002,173.339996,174.089996,20716800,170.12738
"4506",2017-11-28,174.300003,174.869995,171.860001,173.070007,26428800,169.13063
"4507",2017-11-29,172.630005,172.919998,167.160004,169.479996,41666400,165.62233
"4508",2017-11-30,170.429993,172.139999,168.440002,171.850006,41527200,167.938385
"4509",2017-12-01,169.949997,171.669998,168.5,171.050003,39759300,167.156601
"4510",2017-12-04,172.479996,172.619995,169.630005,169.800003,32542400,165.935043
"4511",2017-12-05,169.059998,171.520004,168.399994,169.639999,27350200,165.778687
"4512",2017-12-06,167.5,170.199997,166.460007,169.009995,28560000,165.163025
"4513",2017-12-07,169.029999,170.440002,168.910004,169.320007,25673300,165.465988
"4514",2017-12-08,170.490005,171,168.820007,169.369995,23355200,165.514832
"4515",2017-12-11,169.199997,172.889999,168.789993,172.669998,35273800,168.739731
"4516",2017-12-12,172.149994,172.389999,171.460007,171.699997,19409200,167.791794
"4517",2017-12-13,172.5,173.539993,172,172.270004,23818400,168.348831
"4518",2017-12-14,172.399994,173.130005,171.649994,172.220001,20476500,168.299973
"4519",2017-12-15,173.630005,174.169998,172.460007,173.970001,40169300,170.010132
"4520",2017-12-18,174.880005,177.199997,174.860001,176.419998,29421100,172.404373
"4521",2017-12-19,175.029999,175.389999,174.089996,174.539993,27436400,170.567154
"4522",2017-12-20,174.869995,175.419998,173.25,174.350006,23475600,170.381485
"4523",2017-12-21,174.169998,176.020004,174.100006,175.009995,20949900,171.026459
"4524",2017-12-22,174.679993,175.419998,174.5,175.009995,16114600,171.026459
"4525",2017-12-26,170.800003,171.470001,169.679993,170.570007,33185500,166.687531
"4526",2017-12-27,170.100006,170.779999,169.710007,170.600006,21498200,166.716858
"4527",2017-12-28,171,171.850006,170.479996,171.080002,16480200,167.185913
"4528",2017-12-29,170.520004,170.589996,169.220001,169.229996,25884400,165.378021
"4529",2018-01-02,170.160004,172.300003,169.259995,172.259995,25555900,168.33905
"4530",2018-01-03,172.529999,174.550003,171.960007,172.229996,29517900,168.309738
"4531",2018-01-04,172.539993,173.470001,172.080002,173.029999,22434600,169.091522
"4532",2018-01-05,173.440002,175.369995,173.050003,175,23660000,171.016678
"4533",2018-01-08,174.350006,175.610001,173.929993,174.350006,20567800,170.381485
"4534",2018-01-09,174.550003,175.059998,173.410004,174.330002,21584000,170.361954
"4535",2018-01-10,173.160004,174.300003,173,174.289993,23959900,170.322845
"4536",2018-01-11,174.589996,175.490005,174.490005,175.279999,18667700,171.290329
"4537",2018-01-12,176.179993,177.360001,175.649994,177.089996,25226000,173.059113
"4538",2018-01-16,177.899994,179.389999,176.139999,176.190002,29565900,172.179611
"4539",2018-01-17,176.149994,179.25,175.070007,179.100006,34386800,175.023361
"4540",2018-01-18,179.369995,180.100006,178.25,179.259995,31193400,175.179718
"4541",2018-01-19,178.610001,179.580002,177.410004,178.460007,32425100,174.397949
"4542",2018-01-22,177.300003,177.779999,176.600006,177,27108600,172.971176
"4543",2018-01-23,177.300003,179.440002,176.820007,177.039993,32689100,173.010254
"4544",2018-01-24,177.25,177.300003,173.199997,174.220001,51105100,170.25444
"4545",2018-01-25,174.509995,174.949997,170.529999,171.110001,41529000,167.21521
"4546",2018-01-26,172,172,170.059998,171.509995,39143000,167.60614
"4547",2018-01-29,170.160004,170.160004,167.070007,167.960007,50640400,164.136932
"4548",2018-01-30,165.529999,167.369995,164.699997,166.970001,46048200,163.169464
"4549",2018-01-31,166.869995,168.440002,166.5,167.429993,32478900,163.618988
"4550",2018-02-01,167.169998,168.619995,166.759995,167.779999,47230800,163.961014
"4551",2018-02-02,166,166.800003,160.100006,160.5,86593800,156.846741
"4552",2018-02-05,159.100006,163.880005,156,156.490005,72738500,152.928009
"4553",2018-02-06,154.830002,163.720001,154,163.029999,68243800,159.319138
"4554",2018-02-07,163.089996,163.399994,159.070007,159.539993,51608600,155.908569
"4555",2018-02-08,160.289993,161,155.029999,155.149994,54390500,151.618515
"4556",2018-02-09,157.070007,157.889999,150.240005,156.410004,70672600,153.473022
"4557",2018-02-12,158.5,163.889999,157.509995,162.710007,60819500,159.654739
"4558",2018-02-13,161.949997,164.75,161.649994,164.339996,32549200,161.254105
"4559",2018-02-14,163.039993,167.539993,162.880005,167.369995,40644900,164.227203
"4560",2018-02-15,169.789993,173.089996,169,172.990005,51147200,169.741684
"4561",2018-02-16,172.360001,174.820007,171.770004,172.429993,40176100,169.1922
"4562",2018-02-20,172.050003,174.259995,171.419998,171.850006,33930500,168.623093
"4563",2018-02-21,172.830002,174.119995,171.009995,171.070007,37471600,167.857742
"4564",2018-02-22,171.800003,173.949997,171.710007,172.5,30991900,169.260895
"4565",2018-02-23,173.669998,175.649994,173.539993,175.5,33812400,172.204559
"4566",2018-02-26,176.350006,179.389999,176.210007,178.970001,38162200,175.609406
"4567",2018-02-27,179.100006,180.479996,178.160004,178.389999,38928100,175.040298
"4568",2018-02-28,179.259995,180.619995,178.050003,178.119995,37782100,174.77536
"4569",2018-03-01,178.539993,179.779999,172.660004,175,48802000,171.713928
"4570",2018-03-02,172.800003,176.300003,172.449997,176.210007,38454000,172.90123
"4571",2018-03-05,175.210007,177.740005,174.520004,176.820007,28401400,173.499771
"4572",2018-03-06,177.910004,178.25,176.130005,176.669998,23788500,173.3526
"4573",2018-03-07,174.940002,175.850006,174.270004,175.029999,31703500,171.743393
"4574",2018-03-08,175.479996,177.119995,175.070007,176.940002,23774100,173.617508
"4575",2018-03-09,177.960007,180,177.389999,179.979996,32185200,176.600418
"4576",2018-03-12,180.289993,182.389999,180.210007,181.720001,32207100,178.307755
"4577",2018-03-13,182.589996,183.5,179.240005,179.970001,31693500,176.590637
"4578",2018-03-14,180.320007,180.520004,177.809998,178.440002,29368400,175.08934
"4579",2018-03-15,178.5,180.240005,178.070007,178.649994,22743800,175.295395
"4580",2018-03-16,178.649994,179.119995,177.619995,178.020004,39404700,174.677246
"4581",2018-03-19,177.320007,177.470001,173.660004,175.300003,33446800,172.008316
"4582",2018-03-20,175.240005,176.800003,174.940002,175.240005,19649400,171.949448
"4583",2018-03-21,175.039993,175.089996,171.259995,171.270004,36338100,168.053986
"4584",2018-03-22,170,172.679993,168.600006,168.850006,41490800,165.679413
"4585",2018-03-23,168.389999,169.919998,164.940002,164.940002,41028800,161.842865
"4586",2018-03-26,168.070007,173.100006,166.440002,172.770004,37541200,169.525833
"4587",2018-03-27,173.679993,175.149994,166.919998,168.339996,40922600,165.179001
"4588",2018-03-28,167.25,170.020004,165.190002,166.479996,41668500,163.353928
"4589",2018-03-29,167.809998,171.75,166.899994,167.779999,38398500,164.629501
"4590",2018-04-02,166.639999,168.940002,164.470001,166.679993,37586800,163.550171
"4591",2018-04-03,167.639999,168.75,164.880005,168.389999,30278000,165.228073
"4592",2018-04-04,164.880005,172.009995,164.770004,171.610001,34605500,168.387604
"4593",2018-04-05,172.580002,174.229996,172.080002,172.800003,26933200,169.555252
"4594",2018-04-06,170.970001,172.479996,168.199997,168.380005,35005300,165.218262
"4595",2018-04-09,169.880005,173.089996,169.850006,170.050003,29017700,166.856888
"4596",2018-04-10,173,174,171.529999,173.25,28408600,169.996826
"4597",2018-04-11,172.229996,173.919998,171.699997,172.440002,22431600,169.202011
"4598",2018-04-12,173.410004,175,173.039993,174.139999,22889300,170.870102
"4599",2018-04-13,174.779999,175.839996,173.850006,174.729996,25124300,171.44902
"4600",2018-04-16,175.029999,176.190002,174.830002,175.820007,21578400,172.51857
"4601",2018-04-17,176.490005,178.940002,176.410004,178.240005,26509000,174.893112
"4602",2018-04-18,177.809998,178.820007,176.880005,177.839996,20754500,174.50061
"4603",2018-04-19,173.759995,175.389999,172.660004,172.800003,34808800,169.555252
"4604",2018-04-20,170.600006,171.220001,165.429993,165.720001,65491100,162.608185
"4605",2018-04-23,166.830002,166.919998,164.089996,165.240005,36515500,162.137238
"4606",2018-04-24,165.669998,166.330002,161.220001,162.940002,33692000,159.880402
"4607",2018-04-25,162.619995,165.419998,162.410004,163.649994,28382100,160.577057
"4608",2018-04-26,164.119995,165.729996,163.369995,164.220001,27963000,161.136368
"4609",2018-04-27,164,164.330002,160.630005,162.320007,35655800,159.272049
"4610",2018-04-30,162.130005,167.259995,161.839996,165.259995,42427400,162.15683
"4611",2018-05-01,166.410004,169.199997,165.270004,169.100006,53569400,165.924728
"4612",2018-05-02,175.229996,177.75,173.800003,176.570007,66539400,173.254471
"4613",2018-05-03,175.880005,177.5,174.440002,176.889999,34068200,173.568466
"4614",2018-05-04,178.25,184.25,178.169998,183.830002,56201300,180.378143
"4615",2018-05-07,185.179993,187.669998,184.75,185.160004,42451400,181.683167
"4616",2018-05-08,184.990005,186.220001,183.669998,186.050003,28402800,182.556458
"4617",2018-05-09,186.550003,187.399994,185.220001,187.360001,23211200,183.841858
"4618",2018-05-10,187.740005,190.369995,187.649994,190.039993,27989300,186.471527
"4619",2018-05-11,189.490005,190.059998,187.449997,188.589996,26212200,185.762329
"4620",2018-05-14,189.009995,189.529999,187.860001,188.149994,20778800,185.328918
"4621",2018-05-15,186.779999,187.070007,185.100006,186.440002,23695200,183.644577
"4622",2018-05-16,186.070007,188.460007,186,188.179993,19183100,185.358475
"4623",2018-05-17,188,188.910004,186.360001,186.990005,17294000,184.18631
"4624",2018-05-18,187.190002,187.809998,186.130005,186.309998,18297700,183.51651
"4625",2018-05-21,188,189.270004,186.910004,187.630005,18400800,184.816711
"4626",2018-05-22,188.380005,188.880005,186.779999,187.160004,15240700,184.35376
"4627",2018-05-23,186.350006,188.5,185.759995,188.360001,20058400,185.535767
"4628",2018-05-24,188.770004,188.839996,186.210007,188.149994,23234000,185.328918
"4629",2018-05-25,188.229996,189.649994,187.649994,188.580002,17461000,185.752487
"4630",2018-05-29,187.600006,188.75,186.869995,187.899994,22514100,185.082672
"4631",2018-05-30,187.720001,188,186.779999,187.5,18690500,184.688675
"4632",2018-05-31,187.220001,188.229996,186.139999,186.869995,27482800,184.068115
"4633",2018-06-01,187.990005,190.259995,187.75,190.240005,23442500,187.387604
"4634",2018-06-04,191.639999,193.419998,191.350006,191.830002,26266200,188.953751
"4635",2018-06-05,193.070007,193.940002,192.360001,193.309998,21566000,190.41156
"4636",2018-06-06,193.630005,194.080002,191.919998,193.979996,20933600,191.071487
"4637",2018-06-07,194.139999,194.199997,192.339996,193.460007,21347200,190.559311
"4638",2018-06-08,191.169998,192,189.770004,191.699997,26656800,188.825699
"4639",2018-06-11,191.350006,191.970001,190.210007,191.229996,18308500,188.362747
"4640",2018-06-12,191.389999,192.610001,191.149994,192.279999,16911100,189.397003
"4641",2018-06-13,192.419998,192.880005,190.440002,190.699997,21638400,187.840683
"4642",2018-06-14,191.550003,191.570007,190.220001,190.800003,21610100,187.939194
"4643",2018-06-15,190.029999,190.160004,188.259995,188.839996,61719200,186.008575
"4644",2018-06-18,187.880005,189.220001,187.199997,188.740005,18484900,185.91008
"4645",2018-06-19,185.139999,186.330002,183.449997,185.690002,33578500,182.905807
"4646",2018-06-20,186.350006,187.199997,185.729996,186.5,20628700,183.703659
"4647",2018-06-21,187.25,188.350006,184.940002,185.460007,25711900,182.679245
"4648",2018-06-22,186.119995,186.149994,184.699997,184.919998,27200400,182.147354
"4649",2018-06-25,183.399994,184.919998,180.729996,182.169998,31663100,179.438583
"4650",2018-06-26,182.990005,186.529999,182.539993,184.429993,24569200,181.664673
"4651",2018-06-27,185.229996,187.279999,184.029999,184.160004,25285300,181.398743
"4652",2018-06-28,184.100006,186.210007,183.800003,185.5,17365200,182.718643
"4653",2018-06-29,186.289993,187.190002,182.910004,185.110001,22737700,182.334488
"4654",2018-07-02,183.820007,187.300003,183.419998,187.179993,17731300,184.373459
"4655",2018-07-03,187.789993,187.949997,183.539993,183.919998,13954800,181.162354
"4656",2018-07-05,185.259995,186.410004,184.279999,185.399994,16604200,182.620163
"4657",2018-07-06,185.419998,188.429993,185.199997,187.970001,17485200,185.151627
"4658",2018-07-09,189.5,190.679993,189.300003,190.580002,19756600,187.722488
"4659",2018-07-10,190.710007,191.279999,190.179993,190.350006,15939100,187.495941
"4660",2018-07-11,188.5,189.779999,187.610001,187.880005,18831500,185.062973
"4661",2018-07-12,189.529999,191.410004,189.309998,191.029999,18041100,188.165741
"4662",2018-07-13,191.080002,191.839996,190.899994,191.330002,12513900,188.461243
"4663",2018-07-16,191.520004,192.649994,190.419998,190.910004,15043100,188.047531
"4664",2018-07-17,189.75,191.869995,189.199997,191.449997,15534500,188.579453
"4665",2018-07-18,191.779999,191.800003,189.929993,190.399994,16393400,187.545181
"4666",2018-07-19,189.690002,192.550003,189.690002,191.880005,20286800,189.003006
"4667",2018-07-20,191.779999,192.429993,190.169998,191.440002,20676200,188.569595
"4668",2018-07-23,190.679993,191.960007,189.559998,191.610001,15989400,188.73703
"4669",2018-07-24,192.449997,193.660004,192.050003,193,18697900,190.106216
"4670",2018-07-25,193.059998,194.850006,192.429993,194.820007,16709900,191.898926
"4671",2018-07-26,194.610001,195.960007,193.610001,194.210007,19076000,191.29808
"4672",2018-07-27,194.990005,195.190002,190.100006,190.979996,24024000,188.116501
"4673",2018-07-30,191.899994,192.199997,189.070007,189.910004,21029500,187.062546
"4674",2018-07-31,190.300003,192.139999,189.339996,190.289993,39373000,187.436829
"4675",2018-08-01,199.130005,201.759995,197.309998,201.5,67935700,198.47876
"4676",2018-08-02,200.580002,208.380005,200.350006,207.389999,62404000,204.280457
"4677",2018-08-03,207.029999,208.740005,205.479996,207.990005,33447400,204.871445
"4678",2018-08-06,208,209.25,207.070007,209.070007,25425400,205.935257
"4679",2018-08-07,209.320007,209.5,206.759995,207.110001,25587400,204.004639
"4680",2018-08-08,206.050003,207.809998,204.520004,207.25,22525500,204.142532
"4681",2018-08-09,207.279999,209.779999,207.199997,208.880005,23469200,205.748108
"4682",2018-08-10,207.360001,209.100006,206.669998,207.529999,24611200,205.135254
"4683",2018-08-13,207.699997,210.949997,207.699997,208.869995,25869100,206.459793
"4684",2018-08-14,210.160004,210.559998,208.259995,209.75,20748000,207.329651
"4685",2018-08-15,209.220001,210.740005,208.330002,210.240005,28807600,207.813995
